0x00A,"Han pasado cincuenta años desde\n
que Simon {NAMEINSERT 0x0006} venció\n
la maldición de {NAMEINSERT 0x0007}.\n
{WAITINPUT}{SAMECHAR}
El destino ha dispuesto que {NAMEINSERT 0x0000}\n
{NAMEINSERT 0x0006}, descendiente directo\n
de la familia {NAMEINSERT 0x0006}, busque\n
las reliquias de {NAMEINSERT 0x0007}.\n
{WAITINPUT}{SAMECHAR}
Un día, el mejor amigo de {NAMEINSERT 0x0000},\n
{NAMEINSERT 0x0001}, que había partido en un\n
viaje de entrenamiento dos años\n
antes, regresó inesperadamente...\n
con el cuerpo cubierto de heridas.\n
{WAITINPUT}{SAMECHAR}
Le contó a {NAMEINSERT 0x0000} que Lydie,\n
amiga de la infancia muy querida\n
por ambos, había sido\n
secuestrada.\n
{WAITINPUT}{SAMECHAR}{NAMEINSERT 0x0001} había perdido por completo\n
los recuerdos de su entrenamiento\n
lejos de casa, y solo conservaba\n
vagas imágenes del secuestro.\n
{WAITINPUT}{SAMECHAR}
Ignorando sus heridas, {NAMEINSERT 0x0001}\n
guió a {NAMEINSERT 0x0000} hasta el lugar donde\n
creía que Lydie estaba cautiva.\n
{WAITINPUT}{SAMECHAR}
Tras cruzar una espesa niebla,\n
los dos hombres hallaron un castillo\n
que no figuraba en ningún mapa.\n
¿Podría ser el legendario castillo\n
de {NAMEINSERT 0x0007}?\n
{WAITINPUT}{SAMECHAR}
Erguido solemnemente en la noche,\n
el siniestro castillo recibe a sus\n
inesperados huéspedes bajo la luz de\n
la luna...-Traducción AlexArroyoDuque-\n
{WAITINPUT}{SAMECHAR}"
0x00B,"{PORTRAIT 0x0001}{NAME 0x0000}
Así que de verdad crees que\n
trajeron a {NAMEINSERT 0x0004} a este\n
castillo...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Mi memoria me falla, pero...\n
creo que este es el lugar...\n
¿No me crees?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Te conozco mejor que\n
nadie y sé que tú no\n
mentirías sobre esto.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}{NAMEINSERT 0x0000}...\n
{NEXTACTION}
¡Aaargh!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¡¿Estás bien?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
E-estoy bien... Es {NAMEINSERT 0x0004}\n
quien debe preocuparte,\n
no yo...\n
{WAITINPUT}{SAMECHAR}
¡¡Sigue adelante!!\n
Iré justo detrás de ti.\n
Te doy mi palabra.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
De acuerdo.\n
¡¡Nos vemos dentro!!\n
{WAITINPUT}{NEWCHAR}"
0x00C,"{PORTRAIT 0x0004}{NAME 0x0009}
¡Alto!\n
El color de tu alma...\n
Debes de ser un {NAMEINSERT 0x0006}...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Así es. Este...\n
poder abrumador...\n
¿{NAMEINSERT 0x0005}...?\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0004}{NAME 0x0009}
En efecto.\n
{NAME 0x0005}{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Entonces este es, de\n
hecho, el castillo de {NAMEINSERT 0x0007}...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Puede que así sea...\n
pero el poder que hay\n
aquí no es el de mi señor.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¡¿Qué quieres decir?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Debo irme.\n
Volveremos a vernos,\n
hijo de los {NAMEINSERT 0x0006}...\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{COMMAND2 0x0000}{PORTRAIT 0x0001}{NAME 0x0000}
Aaargh...\n
Se... ha escapado...\n
{WAITINPUT}{NEWCHAR}"
0x00D,"{PORTRAIT 0x0001}{NAME 0x0000}¡¡{NAMEINSERT 0x0001}!!\n
¿Estás bien?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}{NEXTACTION}
Oh... eh... {NAMEINSERT 0x0000}, ¿eres tú?\n
Me alegra que estés\n
bien.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¿Qué te ocurre?\n
Quedarte ahí aturdido...\n
te deja indefenso.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}{NEXTACTION}
Yo, eh... creo que ya\n
he estado antes en\n
este castillo...\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¿Qué has dicho?\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0002}{NAME 0x0001}
No lo recuerdo bien,\n
pero creo que ya he\n
estado aquí...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¿Te está volviendo\n
la memoria?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Eso parece. Me siento\n
extraño desde que\n
llegamos al castillo.\n
{WAITINPUT}{SAMECHAR}
Si avanzamos un poco más,\n
quizá consiga recordar\n
algo.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¡Vamos!\n
Vayamos juntos, {NAMEINSERT 0x0001}.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
No. Si queremos encontrar\n
a {NAMEINSERT 0x0004}, debemos separarnos.\n
Cubriremos más terreno.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
Hmm...\n
Sí, tienes razón.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Cuídate, {NAMEINSERT 0x0000}.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
Tú también, vigila tu espalda,\n
{NAMEINSERT 0x0001}...\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}"
0x00E,"{PORTRAIT 0x0003}{NAME 0x0001}¡{NAMEINSERT 0x0000}! ¡Ahí estás!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¿Qué te ocurre, {NAMEINSERT 0x0001}?\n
¿Has encontrado a {NAMEINSERT 0x0004}?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0003}{NAME 0x0001}
¿Cómo te atreves a\n
preguntar por {NAMEINSERT 0x0004}? Tú eres\n
uno de sus captores, ¿verdad?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¿Eh? ¿De qué demonios\n
estás hablando?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0003}{NAME 0x0001}
Oh, no es nada...\n
Olvídalo.\n
{WAITINPUT}{SAMECHAR}
No sé hasta dónde llega\n
tu poder, {NAMEINSERT 0x0006}. Pero\n
no dejaré que te la lleves.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¿Qué te ha pasado?\n
¡No pareces ser\n
tú mismo!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0003}{NAME 0x0001}
He obtenido poderes nuevos\n
para superar tu fuerza.\n
Pero antes, la mujer...\n
{WAITINPUT}{SAMECHAR}
¡Adiós!\n
Púdrete entre los muros\n
de este castillo.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¡Espera, {NAMEINSERT 0x0001}!\n
{COMMAND2 0x0000}{WAITINPUT}{SAMECHAR}
¿Era de verdad {NAMEINSERT 0x0001}?\n
¿Me engañan los ojos\n
y los oídos?\n
{WAITINPUT}{NEWCHAR}"
0x00F,"{PORTRAIT 0x0002}{NAME 0x0001}¡{NAMEINSERT 0x0000}!\n
¿Has encontrado a {NAMEINSERT 0x0004}?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Tú... eres {NAMEINSERT 0x0001},\n
¿verdad?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
¡Eh! ¿Qué quieres decir\n
con eso?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Eh, nada. Olvídalo.\n
Y a ti, ¿cómo te ha\n
ido?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Aún no he encontrado nada.\n
Pero poco a poco me\n
vuelve la memoria.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¿De verdad? ¿Entonces {NAMEINSERT 0x0004}\n
sí está en algún lugar\n
de este castillo?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Sí, ahora estoy seguro.\n
Y sé que yo también\n
he estado aquí antes...\n
{WAITINPUT}{SAMECHAR}
...\n
Y hay algo que creo\n
que deberías saber...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Adelante, puedes contarme\n
lo que sea.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
El día que heredaste el\n
título de Cazavampiros...\n
sentí que se alzaba un muro\n
{WAITINPUT}{SAMECHAR}
entre nosotros...\n
y por eso partí en\n
mi viaje.\n
{WAITINPUT}{SAMECHAR}
Quería superarte\n
y librarte así\n
de tu destino.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Hace tiempo me hablaste\n
de los restos de {NAMEINSERT 0x0007}.\n
¿Lo recuerdas?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Sí, lo recuerdo.\n
La historia de cómo mi\n
abuelo, Simon,\n
{WAITINPUT}{SAMECHAR}
reunió los restos de {NAMEINSERT 0x0007}\n
y los destruyó para\n
romper su maldición.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Pensé que mis deseos\n
se cumplirían si yo también\n
los reunía y destruía.\n
{WAITINPUT}{NEWCHAR}"
0x010,"{PORTRAIT 0x0001}{NAME 0x0000}
¡¿Qué?!\n
¡¿Los encontraste?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Según la leyenda, aún es\n
demasiado pronto para que\n
{NAMEINSERT 0x0007} resucite.\n
{WAITINPUT}{SAMECHAR}
Y tampoco hay nadie\n
maldito ahora mismo.\n
{WAITINPUT}{SAMECHAR}
Al principio dudaba\n
de que pudiera hallar\n
todos sus restos...\n
{WAITINPUT}{SAMECHAR}
Pero encontré seis partes,\n
como si un ser superior\n
me guiara...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Eso es imposible...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Recuerdo muy poco de\n
lo que pasó después,\n
pero los restos\n
{WAITINPUT}{SAMECHAR}
desaparecieron. Recuerdo\n
claramente que {NAMEINSERT 0x0004}\n
fue secuestrada...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Si es cierto, los restos\n
de {NAMEINSERT 0x0007} podrían estar\n
dando origen a este castillo...\n
{WAITINPUT}{NEWCHAR}"
0x011,"{PORTRAIT 0x0001}{NAME 0x0000}
Eso significa que los\n
restos hallados en este\n
castillo son auténticos...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Son idénticos a los que\n
encontré. Pero apenas\n
recuerdo lo que ocurrió\n
{WAITINPUT}{SAMECHAR}
después de encontrarlos.\n
Solo recuerdo que trajeron\n
aquí a {NAMEINSERT 0x0004}.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Si es cierto, los restos\n
de {NAMEINSERT 0x0007} podrían estar\n
dando origen a este castillo...\n
{WAITINPUT}{NEWCHAR}"
0x012,"{PORTRAIT 0x0002}{NAME 0x0001}
Perdóname.\n
Todo esto es culpa mía...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
No soy yo a quien\n
debes pedirle\n
perdón...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Primero debes disculparte\n
con {NAMEINSERT 0x0004}. Debemos darnos prisa\n
y encontrarla.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Sí. Sí, tienes razón.\n
Bien, me pondré en marcha.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}{NAMEINSERT 0x0001}...\n
Confío en ti.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0002}{NAME 0x0001}
Gracias,\n
{NAMEINSERT 0x0000}...\n
{WAITINPUT}{NEWCHAR}"
0x013,"{PORTRAIT 0x0001}{NAME 0x0000}
¡Aaargh!\n
¡{NAMEINSERT 0x0005} ha vuelto!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Mortal... conoces a un\n
hombre llamado\n
""{NAMEINSERT 0x0001}"", ¿verdad?\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¡Sí!\n
¡¿Qué pasa con él?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Creo que ese hombre halló\n
objetos que contienen\n
el poder de mi señor.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
?!\n
Te refieres a los restos\n
de {NAMEINSERT 0x0007}...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
¡¿Los restos fragmentados\n
de mi señor?! Ahora todo\n
encaja a la perfección...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¡¿De qué demonios\n
estás hablando?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Me has dado la respuesta.\n
Así que te recompensaré\n
con una explicación.\n
{WAITINPUT}{SAMECHAR}
Es sencillo. Este castillo\n
es una creación de la\n
voluntad de {NAMEINSERT 0x0001}.\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{PORTRAIT 0x0001}{NAME 0x0000}
¡¿Qué?!\n
¡Pero él no es capaz\n
de algo así!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Eso sería cierto para el\n
{NAMEINSERT 0x0001} original, pero poseer los\n
restos de mi señor lo cambia\n
{WAITINPUT}{SAMECHAR}
todo. Los dos espíritus\n
del castillo encarnan ahora\n
el poder de mi señor.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¡¿Los 'dos' espíritus del castillo?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Ahora existen dos espíritus\n
dentro de su cuerpo.\n
{WAITINPUT}{SAMECHAR}
Su espíritu original y\n
un espíritu maligno nacido\n
de los restos de mi señor.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
Qué idea tan absurda...\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Así nacieron dos castillos\n
que encarnan esos dos\n
espíritus.\n
{WAITINPUT}{SAMECHAR}
De los dos espíritus,\n
el maligno era quien más\n
deseaba los castillos.\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0001}{NAME 0x0000}
¡Espera! ¡¿Qué quieres decir\n
con 'dos castillos'?!\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Mortal ignorante... ¿No ves\n
que este castillo tiene\n
dos 'capas'?\n
{WAITINPUT}{SAMECHAR}
No quiero seguir\n
perdiendo el tiempo contigo.\n
¡Adiós!\n
{WAITINPUT}{NEWCHAR}{NEXTACTION}{COMMAND2 0x0000}{PORTRAIT 0x0001}{NAME 0x0000}
¡E-espera!\n
¿Estás huyendo\n
de mí?\n
{WAITINPUT}{NEWCHAR}{PORTRAIT 0x0004}{NAME 0x0005}
Este castillo, tal como está,\n
es transitorio. Debo ir a\n
ayudar a completarlo...\n
{WAITINPUT}{NEWCHAR}"
